#file-version:0.1
#Dict{String,Any}(Pair{String,Any}("estimation-args", Dict{String,Any}(Pair{String,Any}("delta_ball", 0.015),Pair{String,Any}("num-per-dim", 0x0000000000000065),Pair{String,Any}("delta_t", 0.06),Pair{String,Any}("bounds", [0.0 2.0; 0.0 3.0]))),Pair{String,Any}("model-params", Dict{String,Any}(Pair{String,Any}("u+", 0.5),Pair{String,Any}("u-", -0.5))),Pair{String,Any}("model", "consum"),Pair{String,Any}("dimension", 2))
[1.8, 2.01]; 1
[1.82, 2.01]; 1
[1.84, 2.01]; 1
[1.86, 2.01]; 1
[1.88, 2.01]; 1
[1.9, 2.01]; 1
[1.92, 2.01]; 1
[1.94, 2.01]; 1
[1.96, 2.01]; 1
[1.98, 2.01]; 1
[2.0, 2.01]; 0
[0.0, 2.04]; 0
[0.02, 2.04]; 0
[0.04, 2.04]; 0
[0.06, 2.04]; 0
[0.08, 2.04]; 0
[0.1, 2.04]; 0
[0.12, 2.04]; 0
[0.14, 2.04]; 0
[0.16, 2.04]; 0
[0.18, 2.04]; 0
[0.2, 2.04]; 0
[0.22, 2.04]; 0
[0.24, 2.04]; 0
[0.26, 2.04]; 0
[0.28, 2.04]; 0
[0.3, 2.04]; 0
[0.32, 2.04]; 0
[0.34, 2.04]; 0
[0.36, 2.04]; 0
[0.38, 2.04]; 0
[0.4, 2.04]; 0
[0.42, 2.04]; 0
[0.44, 2.04]; 0
[0.46, 2.04]; 0
[0.48, 2.04]; 0
[0.5, 2.04]; 0
[0.52, 2.04]; 0
[0.54, 2.04]; 0
[0.56, 2.04]; 0
[0.58, 2.04]; 0
[0.6, 2.04]; 0
[0.62, 2.04]; 0
[0.64, 2.04]; 0
[0.66, 2.04]; 0
[0.68, 2.04]; 0
[0.7, 2.04]; 0
[0.72, 2.04]; 0
[0.74, 2.04]; 0
[0.76, 2.04]; 0
[0.78, 2.04]; 0
[0.8, 2.04]; 0
[0.82, 2.04]; 0
[0.84, 2.04]; 0
[0.86, 2.04]; 0
[0.88, 2.04]; 0
[0.9, 2.04]; 0
[0.92, 2.04]; 0
[0.94, 2.04]; 0
[0.96, 2.04]; 0
[0.98, 2.04]; 0
[1.0, 2.04]; 0
[1.02, 2.04]; 0
[1.04, 2.04]; 0
[1.06, 2.04]; 0
[1.08, 2.04]; 0
[1.1, 2.04]; 0
[1.12, 2.04]; 0
[1.14, 2.04]; 0
[1.16, 2.04]; 0
[1.18, 2.04]; 0
[1.2, 2.04]; 0
[1.22, 2.04]; 0
[1.24, 2.04]; 0
[1.26, 2.04]; 0
[1.28, 2.04]; 0
[1.3, 2.04]; 0
[1.32, 2.04]; 0
[1.34, 2.04]; 1
[1.36, 2.04]; 1
[1.38, 2.04]; 1
[1.4, 2.04]; 1
[1.42, 2.04]; 1
[1.44, 2.04]; 1
[1.46, 2.04]; 1
[1.48, 2.04]; 1
[1.5, 2.04]; 1
[1.52, 2.04]; 1
[1.54, 2.04]; 1
[1.56, 2.04]; 1
[1.58, 2.04]; 1
[1.6, 2.04]; 1
[1.62, 2.04]; 1
[1.64, 2.04]; 1
[1.66, 2.04]; 1
[1.68, 2.04]; 1
[1.7, 2.04]; 1
[1.72, 2.04]; 1
[1.74, 2.04]; 1
[1.76, 2.04]; 1
[1.78, 2.04]; 1
[1.8, 2.04]; 1
[1.82, 2.04]; 1
[1.84, 2.04]; 1
[1.86, 2.04]; 1
[1.88, 2.04]; 1
[1.9, 2.04]; 1
[1.92, 2.04]; 1
[1.94, 2.04]; 1
[1.96, 2.04]; 1
[1.98, 2.04]; 1
[2.0, 2.04]; 0
[0.0, 2.07]; 0
[0.02, 2.07]; 0
[0.04, 2.07]; 0
[0.06, 2.07]; 0
[0.08, 2.07]; 0
[0.1, 2.07]; 0
[0.12, 2.07]; 0
[0.14, 2.07]; 0
[0.16, 2.07]; 0
[0.18, 2.07]; 0
[0.2, 2.07]; 0
[0.22, 2.07]; 0
[0.24, 2.07]; 0
[0.26, 2.07]; 0
[0.28, 2.07]; 0
[0.3, 2.07]; 0
[0.32, 2.07]; 0
[0.34, 2.07]; 0
[0.36, 2.07]; 0
[0.38, 2.07]; 0
[0.4, 2.07]; 0
[0.42, 2.07]; 0
[0.44, 2.07]; 0
[0.46, 2.07]; 0
[0.48, 2.07]; 0
[0.5, 2.07]; 0
[0.52, 2.07]; 0
[0.54, 2.07]; 0
[0.56, 2.07]; 0
[0.58, 2.07]; 0
[0.6, 2.07]; 0
[0.62, 2.07]; 0
[0.64, 2.07]; 0
[0.66, 2.07]; 0
[0.68, 2.07]; 0
[0.7, 2.07]; 0
[0.72, 2.07]; 0
[0.74, 2.07]; 0
[0.76, 2.07]; 0
[0.78, 2.07]; 0
[0.8, 2.07]; 0
[0.82, 2.07]; 0
[0.84, 2.07]; 0
[0.86, 2.07]; 0
[0.88, 2.07]; 0
[0.9, 2.07]; 0
[0.92, 2.07]; 0
[0.94, 2.07]; 0
[0.96, 2.07]; 0
[0.98, 2.07]; 0
[1.0, 2.07]; 0
[1.02, 2.07]; 0
[1.04, 2.07]; 0
[1.06, 2.07]; 0
[1.08, 2.07]; 0
[1.1, 2.07]; 0
[1.12, 2.07]; 0
[1.14, 2.07]; 0
[1.16, 2.07]; 0
[1.18, 2.07]; 0
[1.2, 2.07]; 0
[1.22, 2.07]; 0
[1.24, 2.07]; 0
[1.26, 2.07]; 0
[1.28, 2.07]; 0
[1.3, 2.07]; 0
[1.32, 2.07]; 0
[1.34, 2.07]; 0
[1.36, 2.07]; 0
[1.38, 2.07]; 1
[1.4, 2.07]; 1
[1.42, 2.07]; 1
[1.44, 2.07]; 1
[1.46, 2.07]; 1
[1.48, 2.07]; 1
[1.5, 2.07]; 1
[1.52, 2.07]; 1
[1.54, 2.07]; 1
[1.56, 2.07]; 1
[1.58, 2.07]; 1
[1.6, 2.07]; 1
[1.62, 2.07]; 1
[1.64, 2.07]; 1
[1.66, 2.07]; 1
[1.68, 2.07]; 1
[1.7, 2.07]; 1
[1.72, 2.07]; 1
[1.74, 2.07]; 1
[1.76, 2.07]; 1
[1.78, 2.07]; 1
[1.8, 2.07]; 1
[1.82, 2.07]; 1
[1.84, 2.07]; 1
[1.86, 2.07]; 1
[1.88, 2.07]; 1
[1.9, 2.07]; 1
[1.92, 2.07]; 1
[1.94, 2.07]; 1
[1.96, 2.07]; 1
[1.98, 2.07]; 1
[2.0, 2.07]; 0
[0.0, 2.1]; 0
[0.02, 2.1]; 0
[0.04, 2.1]; 0
[0.06, 2.1]; 0
[0.08, 2.1]; 0
[0.1, 2.1]; 0
[0.12, 2.1]; 0
[0.14, 2.1]; 0
[0.16, 2.1]; 0
[0.18, 2.1]; 0
[0.2, 2.1]; 0
[0.22, 2.1]; 0
[0.24, 2.1]; 0
[0.26, 2.1]; 0
[0.28, 2.1]; 0
[0.3, 2.1]; 0
[0.32, 2.1]; 0
[0.34, 2.1]; 0
[0.36, 2.1]; 0
[0.38, 2.1]; 0
[0.4, 2.1]; 0
[0.42, 2.1]; 0
[0.44, 2.1]; 0
[0.46, 2.1]; 0
[0.48, 2.1]; 0
[0.5, 2.1]; 0
[0.52, 2.1]; 0
[0.54, 2.1]; 0
[0.56, 2.1]; 0
[0.58, 2.1]; 0
[0.6, 2.1]; 0
[0.62, 2.1]; 0
[0.64, 2.1]; 0
[0.66, 2.1]; 0
[0.68, 2.1]; 0
[0.7, 2.1]; 0
[0.72, 2.1]; 0
[0.74, 2.1]; 0
[0.76, 2.1]; 0
[0.78, 2.1]; 0
[0.8, 2.1]; 0
[0.82, 2.1]; 0
[0.84, 2.1]; 0
[0.86, 2.1]; 0
[0.88, 2.1]; 0
[0.9, 2.1]; 0
[0.92, 2.1]; 0
[0.94, 2.1]; 0
[0.96, 2.1]; 0
[0.98, 2.1]; 0
[1.0, 2.1]; 0
[1.02, 2.1]; 0
[1.04, 2.1]; 0
[1.06, 2.1]; 0
[1.08, 2.1]; 0
[1.1, 2.1]; 0
[1.12, 2.1]; 0
[1.14, 2.1]; 0
[1.16, 2.1]; 0
[1.18, 2.1]; 0
[1.2, 2.1]; 0
[1.22, 2.1]; 0
[1.24, 2.1]; 0
[1.26, 2.1]; 0
[1.28, 2.1]; 0
[1.3, 2.1]; 0
[1.32, 2.1]; 0
[1.34, 2.1]; 0
[1.36, 2.1]; 0
[1.38, 2.1]; 0
[1.4, 2.1]; 1
[1.42, 2.1]; 1
[1.44, 2.1]; 1
[1.46, 2.1]; 1
[1.48, 2.1]; 1
[1.5, 2.1]; 1
[1.52, 2.1]; 1
[1.54, 2.1]; 1
[1.56, 2.1]; 1
[1.58, 2.1]; 1
[1.6, 2.1]; 1
[1.62, 2.1]; 1
[1.64, 2.1]; 1
[1.66, 2.1]; 1
[1.68, 2.1]; 1
[1.7, 2.1]; 1
[1.72, 2.1]; 1
[1.74, 2.1]; 1
[1.76, 2.1]; 1
[1.78, 2.1]; 1
[1.8, 2.1]; 1
[1.82, 2.1]; 1
[1.84, 2.1]; 1
[1.86, 2.1]; 1
[1.88, 2.1]; 1
[1.9, 2.1]; 1
[1.92, 2.1]; 1
[1.94, 2.1]; 1
[1.96, 2.1]; 1
[1.98, 2.1]; 1
[2.0, 2.1]; 0
[0.0, 2.13]; 0
[0.02, 2.13]; 0
[0.04, 2.13]; 0
[0.06, 2.13]; 0
[0.08, 2.13]; 0
[0.1, 2.13]; 0
[0.12, 2.13]; 0
[0.14, 2.13]; 0
[0.16, 2.13]; 0
[0.18, 2.13]; 0
[0.2, 2.13]; 0
[0.22, 2.13]; 0
[0.24, 2.13]; 0
[0.26, 2.13]; 0
[0.28, 2.13]; 0
[0.3, 2.13]; 0
[0.32, 2.13]; 0
[0.34, 2.13]; 0
[0.36, 2.13]; 0
[0.38, 2.13]; 0
[0.4, 2.13]; 0
[0.42, 2.13]; 0
[0.44, 2.13]; 0
[0.46, 2.13]; 0
[0.48, 2.13]; 0
[0.5, 2.13]; 0
[0.52, 2.13]; 0
[0.54, 2.13]; 0
[0.56, 2.13]; 0
[0.58, 2.13]; 0
[0.6, 2.13]; 0
[0.62, 2.13]; 0
[0.64, 2.13]; 0
[0.66, 2.13]; 0
[0.68, 2.13]; 0
[0.7, 2.13]; 0
[0.72, 2.13]; 0
[0.74, 2.13]; 0
[0.76, 2.13]; 0
[0.78, 2.13]; 0
[0.8, 2.13]; 0
[0.82, 2.13]; 0
[0.84, 2.13]; 0
[0.86, 2.13]; 0
[0.88, 2.13]; 0
[0.9, 2.13]; 0
[0.92, 2.13]; 0
[0.94, 2.13]; 0
[0.96, 2.13]; 0
[0.98, 2.13]; 0
[1.0, 2.13]; 0
[1.02, 2.13]; 0
[1.04, 2.13]; 0
[1.06, 2.13]; 0
[1.08, 2.13]; 0
[1.1, 2.13]; 0
[1.12, 2.13]; 0
[1.14, 2.13]; 0
[1.16, 2.13]; 0
[1.18, 2.13]; 0
[1.2, 2.13]; 0
[1.22, 2.13]; 0
[1.24, 2.13]; 0
[1.26, 2.13]; 0
[1.28, 2.13]; 0
[1.3, 2.13]; 0
[1.32, 2.13]; 0
[1.34, 2.13]; 0
[1.36, 2.13]; 0
[1.38, 2.13]; 0
[1.4, 2.13]; 0
[1.42, 2.13]; 0
[1.44, 2.13]; 1
[1.46, 2.13]; 1
[1.48, 2.13]; 1
[1.5, 2.13]; 1
[1.52, 2.13]; 1
[1.54, 2.13]; 1
[1.56, 2.13]; 1
[1.58, 2.13]; 1
[1.6, 2.13]; 1
[1.62, 2.13]; 1
[1.64, 2.13]; 1
[1.66, 2.13]; 1
[1.68, 2.13]; 1
[1.7, 2.13]; 1
[1.72, 2.13]; 1
[1.74, 2.13]; 1
[1.76, 2.13]; 1
[1.78, 2.13]; 1
[1.8, 2.13]; 1
[1.82, 2.13]; 1
[1.84, 2.13]; 1
[1.86, 2.13]; 1
[1.88, 2.13]; 1
[1.9, 2.13]; 1
[1.92, 2.13]; 1
[1.94, 2.13]; 1
[1.96, 2.13]; 1
[1.98, 2.13]; 1
[2.0, 2.13]; 0
[0.0, 2.16]; 0
[0.02, 2.16]; 0
[0.04, 2.16]; 0
[0.06, 2.16]; 0
[0.08, 2.16]; 0
[0.1, 2.16]; 0
[0.12, 2.16]; 0
[0.14, 2.16]; 0
[0.16, 2.16]; 0
[0.18, 2.16]; 0
[0.2, 2.16]; 0
[0.22, 2.16]; 0
[0.24, 2.16]; 0
[0.26, 2.16]; 0
[0.28, 2.16]; 0
[0.3, 2.16]; 0
[0.32, 2.16]; 0
[0.34, 2.16]; 0
[0.36, 2.16]; 0
[0.38, 2.16]; 0
[0.4, 2.16]; 0
[0.42, 2.16]; 0
[0.44, 2.16]; 0
[0.46, 2.16]; 0
[0.48, 2.16]; 0
[0.5, 2.16]; 0
[0.52, 2.16]; 0
[0.54, 2.16]; 0
[0.56, 2.16]; 0
[0.58, 2.16]; 0
[0.6, 2.16]; 0
[0.62, 2.16]; 0
[0.64, 2.16]; 0
[0.66, 2.16]; 0
[0.68, 2.16]; 0
[0.7, 2.16]; 0
[0.72, 2.16]; 0
[0.74, 2.16]; 0
[0.76, 2.16]; 0
[0.78, 2.16]; 0
[0.8, 2.16]; 0
[0.82, 2.16]; 0
[0.84, 2.16]; 0
[0.86, 2.16]; 0
[0.88, 2.16]; 0
[0.9, 2.16]; 0
[0.92, 2.16]; 0
[0.94, 2.16]; 0
[0.96, 2.16]; 0
[0.98, 2.16]; 0
[1.0, 2.16]; 0
[1.02, 2.16]; 0
[1.04, 2.16]; 0
[1.06, 2.16]; 0
[1.08, 2.16]; 0
[1.1, 2.16]; 0
[1.12, 2.16]; 0
[1.14, 2.16]; 0
[1.16, 2.16]; 0
[1.18, 2.16]; 0
[1.2, 2.16]; 0
[1.22, 2.16]; 0
[1.24, 2.16]; 0
[1.26, 2.16]; 0
[1.28, 2.16]; 0
[1.3, 2.16]; 0
[1.32, 2.16]; 0
[1.34, 2.16]; 0
[1.36, 2.16]; 0
[1.38, 2.16]; 0
[1.4, 2.16]; 0
[1.42, 2.16]; 0
[1.44, 2.16]; 0
[1.46, 2.16]; 1
[1.48, 2.16]; 1
[1.5, 2.16]; 1
[1.52, 2.16]; 1
[1.54, 2.16]; 1
[1.56, 2.16]; 1
[1.58, 2.16]; 1
[1.6, 2.16]; 1
[1.62, 2.16]; 1
[1.64, 2.16]; 1
[1.66, 2.16]; 1
[1.68, 2.16]; 1
[1.7, 2.16]; 1
[1.72, 2.16]; 1
[1.74, 2.16]; 1
[1.76, 2.16]; 1
[1.78, 2.16]; 1
[1.8, 2.16]; 1
[1.82, 2.16]; 1
[1.84, 2.16]; 1
[1.86, 2.16]; 1
[1.88, 2.16]; 1
[1.9, 2.16]; 1
[1.92, 2.16]; 1
[1.94, 2.16]; 1
[1.96, 2.16]; 1
[1.98, 2.16]; 1
[2.0, 2.16]; 0
[0.0, 2.19]; 0
[0.02, 2.19]; 0
[0.04, 2.19]; 0
[0.06, 2.19]; 0
[0.08, 2.19]; 0
[0.1, 2.19]; 0
[0.12, 2.19]; 0
[0.14, 2.19]; 0
[0.16, 2.19]; 0
[0.18, 2.19]; 0
[0.2, 2.19]; 0
[0.22, 2.19]; 0
[0.24, 2.19]; 0
[0.26, 2.19]; 0
[0.28, 2.19]; 0
[0.3, 2.19]; 0
[0.32, 2.19]; 0
[0.34, 2.19]; 0
[0.36, 2.19]; 0
[0.38, 2.19]; 0
[0.4, 2.19]; 0
[0.42, 2.19]; 0
[0.44, 2.19]; 0
[0.46, 2.19]; 0
[0.48, 2.19]; 0
[0.5, 2.19]; 0
[0.52, 2.19]; 0
[0.54, 2.19]; 0
[0.56, 2.19]; 0
[0.58, 2.19]; 0
[0.6, 2.19]; 0
[0.62, 2.19]; 0
[0.64, 2.19]; 0
[0.66, 2.19]; 0
[0.68, 2.19]; 0
[0.7, 2.19]; 0
[0.72, 2.19]; 0
[0.74, 2.19]; 0
[0.76, 2.19]; 0
[0.78, 2.19]; 0
[0.8, 2.19]; 0
[0.82, 2.19]; 0
[0.84, 2.19]; 0
[0.86, 2.19]; 0
[0.88, 2.19]; 0
[0.9, 2.19]; 0
[0.92, 2.19]; 0
[0.94, 2.19]; 0
[0.96, 2.19]; 0
[0.98, 2.19]; 0
[1.0, 2.19]; 0
[1.02, 2.19]; 0
[1.04, 2.19]; 0
[1.06, 2.19]; 0
[1.08, 2.19]; 0
[1.1, 2.19]; 0
[1.12, 2.19]; 0
[1.14, 2.19]; 0
[1.16, 2.19]; 0
[1.18, 2.19]; 0
[1.2, 2.19]; 0
[1.22, 2.19]; 0
[1.24, 2.19]; 0
[1.26, 2.19]; 0
[1.28, 2.19]; 0
[1.3, 2.19]; 0
[1.32, 2.19]; 0
[1.34, 2.19]; 0
[1.36, 2.19]; 0
[1.38, 2.19]; 0
[1.4, 2.19]; 0
[1.42, 2.19]; 0
[1.44, 2.19]; 0
[1.46, 2.19]; 0
[1.48, 2.19]; 0
[1.5, 2.19]; 1
[1.52, 2.19]; 1
[1.54, 2.19]; 1
[1.56, 2.19]; 1
[1.58, 2.19]; 1
[1.6, 2.19]; 1
[1.62, 2.19]; 1
[1.64, 2.19]; 1
[1.66, 2.19]; 1
[1.68, 2.19]; 1
[1.7, 2.19]; 1
[1.72, 2.19]; 1
[1.74, 2.19]; 1
[1.76, 2.19]; 1
[1.78, 2.19]; 1
[1.8, 2.19]; 1
[1.82, 2.19]; 1
[1.84, 2.19]; 1
[1.86, 2.19]; 1
[1.88, 2.19]; 1
[1.9, 2.19]; 1
[1.92, 2.19]; 1
[1.94, 2.19]; 1
[1.96, 2.19]; 1
[1.98, 2.19]; 1
[2.0, 2.19]; 0
[0.0, 2.22]; 0
[0.02, 2.22]; 0
[0.04, 2.22]; 0
[0.06, 2.22]; 0
[0.08, 2.22]; 0
[0.1, 2.22]; 0
[0.12, 2.22]; 0
[0.14, 2.22]; 0
[0.16, 2.22]; 0
[0.18, 2.22]; 0
[0.2, 2.22]; 0
[0.22, 2.22]; 0
[0.24, 2.22]; 0
[0.26, 2.22]; 0
[0.28, 2.22]; 0
[0.3, 2.22]; 0
[0.32, 2.22]; 0
[0.34, 2.22]; 0
[0.36, 2.22]; 0
[0.38, 2.22]; 0
[0.4, 2.22]; 0
[0.42, 2.22]; 0
[0.44, 2.22]; 0
[0.46, 2.22]; 0
[0.48, 2.22]; 0
[0.5, 2.22]; 0
[0.52, 2.22]; 0
[0.54, 2.22]; 0
[0.56, 2.22]; 0
[0.58, 2.22]; 0
[0.6, 2.22]; 0
[0.62, 2.22]; 0
[0.64, 2.22]; 0
[0.66, 2.22]; 0
[0.68, 2.22]; 0
[0.7, 2.22]; 0
[0.72, 2.22]; 0
[0.74, 2.22]; 0
[0.76, 2.22]; 0
[0.78, 2.22]; 0
[0.8, 2.22]; 0
[0.82, 2.22]; 0
[0.84, 2.22]; 0
[0.86, 2.22]; 0
[0.88, 2.22]; 0
[0.9, 2.22]; 0
[0.92, 2.22]; 0
[0.94, 2.22]; 0
[0.96, 2.22]; 0
[0.98, 2.22]; 0
[1.0, 2.22]; 0
[1.02, 2.22]; 0
[1.04, 2.22]; 0
[1.06, 2.22]; 0
[1.08, 2.22]; 0
[1.1, 2.22]; 0
[1.12, 2.22]; 0
[1.14, 2.22]; 0
[1.16, 2.22]; 0
[1.18, 2.22]; 0
[1.2, 2.22]; 0
[1.22, 2.22]; 0
[1.24, 2.22]; 0
[1.26, 2.22]; 0
[1.28, 2.22]; 0
[1.3, 2.22]; 0
[1.32, 2.22]; 0
[1.34, 2.22]; 0
[1.36, 2.22]; 0
[1.38, 2.22]; 0
[1.4, 2.22]; 0
[1.42, 2.22]; 0
[1.44, 2.22]; 0
[1.46, 2.22]; 0
[1.48, 2.22]; 0
[1.5, 2.22]; 0
[1.52, 2.22]; 1
[1.54, 2.22]; 1
[1.56, 2.22]; 1
[1.58, 2.22]; 1
[1.6, 2.22]; 1
[1.62, 2.22]; 1
[1.64, 2.22]; 1
[1.66, 2.22]; 1
[1.68, 2.22]; 1
[1.7, 2.22]; 1
[1.72, 2.22]; 1
[1.74, 2.22]; 1
[1.76, 2.22]; 1
[1.78, 2.22]; 1
[1.8, 2.22]; 1
[1.82, 2.22]; 1
[1.84, 2.22]; 1
[1.86, 2.22]; 1
[1.88, 2.22]; 1
[1.9, 2.22]; 1
[1.92, 2.22]; 1
[1.94, 2.22]; 1
[1.96, 2.22]; 1
[1.98, 2.22]; 1
[2.0, 2.22]; 0
[0.0, 2.25]; 0
[0.02, 2.25]; 0
[0.04, 2.25]; 0
[0.06, 2.25]; 0
[0.08, 2.25]; 0
[0.1, 2.25]; 0
[0.12, 2.25]; 0
[0.14, 2.25]; 0
[0.16, 2.25]; 0
[0.18, 2.25]; 0
[0.2, 2.25]; 0
[0.22, 2.25]; 0
[0.24, 2.25]; 0
[0.26, 2.25]; 0
[0.28, 2.25]; 0
[0.3, 2.25]; 0
[0.32, 2.25]; 0
[0.34, 2.25]; 0
[0.36, 2.25]; 0
[0.38, 2.25]; 0
[0.4, 2.25]; 0
[0.42, 2.25]; 0
[0.44, 2.25]; 0
[0.46, 2.25]; 0
[0.48, 2.25]; 0
[0.5, 2.25]; 0
[0.52, 2.25]; 0
[0.54, 2.25]; 0
[0.56, 2.25]; 0
[0.58, 2.25]; 0
[0.6, 2.25]; 0
[0.62, 2.25]; 0
[0.64, 2.25]; 0
[0.66, 2.25]; 0
[0.68, 2.25]; 0
[0.7, 2.25]; 0
[0.72, 2.25]; 0
[0.74, 2.25]; 0
[0.76, 2.25]; 0
[0.78, 2.25]; 0
[0.8, 2.25]; 0
[0.82, 2.25]; 0
[0.84, 2.25]; 0
[0.86, 2.25]; 0
[0.88, 2.25]; 0
[0.9, 2.25]; 0
[0.92, 2.25]; 0
[0.94, 2.25]; 0
[0.96, 2.25]; 0
[0.98, 2.25]; 0
[1.0, 2.25]; 0
[1.02, 2.25]; 0
[1.04, 2.25]; 0
[1.06, 2.25]; 0
[1.08, 2.25]; 0
[1.1, 2.25]; 0
[1.12, 2.25]; 0
[1.14, 2.25]; 0
[1.16, 2.25]; 0
[1.18, 2.25]; 0
[1.2, 2.25]; 0
[1.22, 2.25]; 0
[1.24, 2.25]; 0
[1.26, 2.25]; 0
[1.28, 2.25]; 0
[1.3, 2.25]; 0
[1.32, 2.25]; 0
[1.34, 2.25]; 0
[1.36, 2.25]; 0
[1.38, 2.25]; 0
[1.4, 2.25]; 0
[1.42, 2.25]; 0
[1.44, 2.25]; 0
[1.46, 2.25]; 0
[1.48, 2.25]; 0
[1.5, 2.25]; 0
[1.52, 2.25]; 0
[1.54, 2.25]; 0
[1.56, 2.25]; 1
[1.58, 2.25]; 1
[1.6, 2.25]; 1
[1.62, 2.25]; 1
[1.64, 2.25]; 1
[1.66, 2.25]; 1
[1.68, 2.25]; 1
[1.7, 2.25]; 1
[1.72, 2.25]; 1
[1.74, 2.25]; 1
[1.76, 2.25]; 1
[1.78, 2.25]; 1
[1.8, 2.25]; 1
[1.82, 2.25]; 1
[1.84, 2.25]; 1
[1.86, 2.25]; 1
[1.88, 2.25]; 1
[1.9, 2.25]; 1
[1.92, 2.25]; 1
[1.94, 2.25]; 1
[1.96, 2.25]; 1
[1.98, 2.25]; 1
[2.0, 2.25]; 0
[0.0, 2.28]; 0
[0.02, 2.28]; 0
[0.04, 2.28]; 0
[0.06, 2.28]; 0
[0.08, 2.28]; 0
[0.1, 2.28]; 0
[0.12, 2.28]; 0
[0.14, 2.28]; 0
[0.16, 2.28]; 0
[0.18, 2.28]; 0
[0.2, 2.28]; 0
[0.22, 2.28]; 0
[0.24, 2.28]; 0
[0.26, 2.28]; 0
[0.28, 2.28]; 0
[0.3, 2.28]; 0
[0.32, 2.28]; 0
[0.34, 2.28]; 0
[0.36, 2.28]; 0
[0.38, 2.28]; 0
[0.4, 2.28]; 0
[0.42, 2.28]; 0
[0.44, 2.28]; 0
[0.46, 2.28]; 0
[0.48, 2.28]; 0
[0.5, 2.28]; 0
[0.52, 2.28]; 0
[0.54, 2.28]; 0
[0.56, 2.28]; 0
[0.58, 2.28]; 0
[0.6, 2.28]; 0
[0.62, 2.28]; 0
[0.64, 2.28]; 0
[0.66, 2.28]; 0
[0.68, 2.28]; 0
[0.7, 2.28]; 0
[0.72, 2.28]; 0
[0.74, 2.28]; 0
[0.76, 2.28]; 0
[0.78, 2.28]; 0
[0.8, 2.28]; 0
[0.82, 2.28]; 0
[0.84, 2.28]; 0
[0.86, 2.28]; 0
[0.88, 2.28]; 0
[0.9, 2.28]; 0
[0.92, 2.28]; 0
[0.94, 2.28]; 0
[0.96, 2.28]; 0
[0.98, 2.28]; 0
[1.0, 2.28]; 0
[1.02, 2.28]; 0
[1.04, 2.28]; 0
[1.06, 2.28]; 0
[1.08, 2.28]; 0
[1.1, 2.28]; 0
[1.12, 2.28]; 0
[1.14, 2.28]; 0
[1.16, 2.28]; 0
[1.18, 2.28]; 0
[1.2, 2.28]; 0
[1.22, 2.28]; 0
[1.24, 2.28]; 0
[1.26, 2.28]; 0
[1.28, 2.28]; 0
[1.3, 2.28]; 0
[1.32, 2.28]; 0
[1.34, 2.28]; 0
[1.36, 2.28]; 0
[1.38, 2.28]; 0
[1.4, 2.28]; 0
[1.42, 2.28]; 0
[1.44, 2.28]; 0
[1.46, 2.28]; 0
[1.48, 2.28]; 0
[1.5, 2.28]; 0
[1.52, 2.28]; 0
[1.54, 2.28]; 0
[1.56, 2.28]; 0
[1.58, 2.28]; 1
[1.6, 2.28]; 1
[1.62, 2.28]; 1
[1.64, 2.28]; 1
[1.66, 2.28]; 1
[1.68, 2.28]; 1
[1.7, 2.28]; 1
[1.72, 2.28]; 1
[1.74, 2.28]; 1
[1.76, 2.28]; 1
[1.78, 2.28]; 1
[1.8, 2.28]; 1
[1.82, 2.28]; 1
[1.84, 2.28]; 1
[1.86, 2.28]; 1
[1.88, 2.28]; 1
[1.9, 2.28]; 1
[1.92, 2.28]; 1
[1.94, 2.28]; 1
[1.96, 2.28]; 1
[1.98, 2.28]; 1
[2.0, 2.28]; 0
[0.0, 2.31]; 0
[0.02, 2.31]; 0
[0.04, 2.31]; 0
[0.06, 2.31]; 0
[0.08, 2.31]; 0
[0.1, 2.31]; 0
[0.12, 2.31]; 0
[0.14, 2.31]; 0
[0.16, 2.31]; 0
[0.18, 2.31]; 0
[0.2, 2.31]; 0
[0.22, 2.31]; 0
[0.24, 2.31]; 0
[0.26, 2.31]; 0
[0.28, 2.31]; 0
[0.3, 2.31]; 0
[0.32, 2.31]; 0
[0.34, 2.31]; 0
[0.36, 2.31]; 0
[0.38, 2.31]; 0
[0.4, 2.31]; 0
[0.42, 2.31]; 0
[0.44, 2.31]; 0
[0.46, 2.31]; 0
[0.48, 2.31]; 0
[0.5, 2.31]; 0
[0.52, 2.31]; 0
[0.54, 2.31]; 0
[0.56, 2.31]; 0
[0.58, 2.31]; 0
[0.6, 2.31]; 0
[0.62, 2.31]; 0
[0.64, 2.31]; 0
[0.66, 2.31]; 0
[0.68, 2.31]; 0
[0.7, 2.31]; 0
[0.72, 2.31]; 0
[0.74, 2.31]; 0
[0.76, 2.31]; 0
[0.78, 2.31]; 0
[0.8, 2.31]; 0
[0.82, 2.31]; 0
[0.84, 2.31]; 0
[0.86, 2.31]; 0
[0.88, 2.31]; 0
[0.9, 2.31]; 0
[0.92, 2.31]; 0
[0.94, 2.31]; 0
[0.96, 2.31]; 0
[0.98, 2.31]; 0
[1.0, 2.31]; 0
[1.02, 2.31]; 0
[1.04, 2.31]; 0
[1.06, 2.31]; 0
[1.08, 2.31]; 0
[1.1, 2.31]; 0
[1.12, 2.31]; 0
[1.14, 2.31]; 0
[1.16, 2.31]; 0
[1.18, 2.31]; 0
[1.2, 2.31]; 0
[1.22, 2.31]; 0
